EXPNUM,MU,PSP,INV,USFSspID,Month,Year,EXPF,TREENUM,DCLASS,DBH,KCODE
1,90,12,21,1,7,2001,50,21700,2,2.4,100
1,90,12,21,4,7,2001,50,21800,1,0.7,100
1,90,12,21,6,7,2001,50,21901,1,0.8,100
1,90,12,21,6,7,2001,50,22000,1,0.7,100
1,90,12,21,1,7,2001,50,22100,1,1.3,100
1,90,12,21,10,7,2001,50,22200,2,2.3,100
1,90,12,21,1,7,2001,20,22300,4,3.5,100
1,90,12,21,4,7,2001,5,24000,13,13.1,200
1,90,12,21,4,7,2001,5,24600,13,13.3,200
1,90,12,21,4,7,2001,5,25000,11,11,200
1,90,12,21,1,7,2001,50,30200,1,1.1,100
1,90,12,21,4,7,2001,50,30300,1,1,100
1,90,12,21,6,7,2001,50,30600,1,1.2,100
1,90,12,21,6,7,2001,50,30700,1,0.8,100
1,90,12,21,15,7,2001,50,30800,1,0.7,100
1,90,12,21,6,7,2001,50,30900,1,0.6,100
1,90,12,21,1,7,2001,50,31000,1,0.7,100
1,90,12,21,1,7,2001,50,31100,1,0.9,100
1,90,12,21,4,7,2001,50,31200,2,1.6,100
1,90,12,21,4,7,2001,50,31300,1,1,100
1,90,12,21,1,7,2001,50,31401,1,0.6,100
1,90,12,21,6,7,2001,5,34700,15,14.7,200
1,90,12,21,6,7,2001,5,34800,13,13.2,200
1,90,12,21,10,7,2001,50,40100,1,0.6,100
1,90,12,21,10,7,2001,50,40400,1,1.2,100
1,90,12,21,4,7,2001,50,40800,1,0.7,100
1,90,12,21,1,7,2001,50,41400,1,0.8,100
1,90,12,21,6,7,2001,50,41500,1,1.3,100
1,90,12,21,6,7,2001,5,41600,6,6.4,200
1,90,12,21,4,7,2001,5,43500,9,8.7,200
1,90,12,21,6,7,2001,5,50500,13,12.8,200
1,90,12,21,6,7,2001,5,50600,9,8.8,200
1,90,12,21,10,7,2001,50,50800,1,0.9,100
1,90,12,21,10,7,2001,50,50900,1,1,100
1,90,12,21,10,7,2001,50,51000,1,0.8,100
1,90,12,21,10,7,2001,50,51100,1,0.8,100
1,90,12,21,4,7,2001,50,51500,1,0.8,100
1,90,12,21,6,7,2001,5,52800,12,11.6,200
1,90,12,21,6,7,2001,5,53100,7,6.9,200
1,90,12,21,6,7,2001,5,53800,11,10.5,200
1,90,12,21,6,7,2001,5,54200,7,6.7,200
1,90,12,21,6,7,2001,5,54600,16,15.5,200
1,90,12,21,1,7,2001,50,60500,1,0.7,100
1,90,12,21,4,7,2001,50,60600,1,0.7,100
1,90,12,21,10,7,2001,50,60900,1,1,100
1,90,12,21,4,7,2001,50,61300,1,0.9,100
1,90,12,21,4,7,2001,50,61400,1,0.8,100
1,90,12,21,4,7,2001,50,61600,1,0.9,100
1,90,12,21,1,7,2001,50,71600,1,1,100
1,90,12,21,6,7,2001,5,73500,12,11.6,200
1,90,12,21,6,7,2001,5,74900,10,10,200
1,90,12,21,6,7,2001,50,80400,1,0.7,100
1,90,12,21,6,7,2001,5,80800,10,9.5,200
1,90,12,21,4,7,2001,50,81000,1,1.3,100
1,90,12,21,1,7,2001,50,81200,1,0.6,100
1,90,12,21,6,7,2001,5,82500,13,13.1,200
1,90,12,21,6,7,2001,5,82900,6,6.1,200
1,90,12,21,4,7,2001,5,85200,16,16.2,200
1,90,12,21,4,7,2001,50,90700,1,0.8,100
1,90,12,21,6,7,2001,50,90800,1,0.6,100
1,90,12,21,4,7,2001,50,90900,1,1.2,100
1,90,12,21,1,7,2001,50,91000,1,1.3,100
1,90,12,21,6,7,2001,5,94000,8,7.6,200
1,90,12,21,6,7,2001,5,94700,10,9.5,200
1,90,12,21,6,7,2001,5,95200,11,11.1,200
1,90,21,21,1,7,2001,50,800,1,1.1,100
1,90,21,21,6,7,2001,50,1000,1,1.3,100
1,90,21,21,1,7,2001,50,1100,1,0.9,100
1,90,21,21,15,7,2001,5,3500,10,9.5,200
1,90,21,21,6,7,2001,5,3700,8,8,200
1,90,21,21,4,7,2001,5,4000,7,6.7,200
1,90,21,21,4,7,2001,50,10200,1,1,100
1,90,21,21,1,7,2001,50,10700,2,1.8,100
1,90,21,21,1,7,2001,50,11100,1,1,100
1,90,21,21,6,7,2001,50,11300,1,0.9,100
1,90,21,21,1,7,2001,20,11800,3,3.4,100
1,90,21,21,15,7,2001,5,12900,8,7.9,200
1,90,21,21,6,7,2001,5,13900,10,9.7,200
1,90,21,21,4,7,2001,5,14700,15,15.2,200
1,90,21,21,1,7,2001,50,20200,1,0.7,100
1,90,21,21,1,7,2001,50,21000,1,1.2,100
1,90,21,21,1,7,2001,50,21100,1,0.8,100
1,90,21,21,1,7,2001,50,21200,1,0.8,100
1,90,21,21,1,7,2001,50,21300,2,1.5,100
1,90,21,21,6,7,2001,5,22100,5,5.3,200
1,90,21,21,6,7,2001,5,24200,12,11.9,200
1,90,21,21,4,7,2001,50,30200,1,1.4,100
1,90,21,21,1,7,2001,50,30300,1,1,100
1,90,21,21,1,7,2001,50,31000,2,2,100
1,90,21,21,1,7,2001,50,31200,1,1,100
1,90,21,21,6,7,2001,50,31300,2,1.5,100
1,90,21,21,1,7,2001,50,31400,1,0.9,100
1,90,21,21,1,7,2001,50,31500,1,0.8,100
1,90,21,21,1,7,2001,50,31600,1,1.1,100
1,90,21,21,1,7,2001,50,31700,1,1.2,100
1,90,21,21,6,7,2001,5,33200,9,9.2,200
1,90,21,21,4,7,2001,5,33500,19,19.1,200
1,90,21,21,1,7,2001,5,34400,5,4.6,200
1,90,21,21,6,7,2001,5,35000,13,13.2,200
1,90,21,21,6,7,2001,50,40300,1,1.1,100
1,90,21,21,4,7,2001,50,40700,2,1.7,100
1,90,21,21,4,7,2001,50,40900,1,1,100
1,90,21,21,1,7,2001,50,41000,1,1.2,100
1,90,21,21,6,7,2001,5,44200,7,7.3,200
1,90,21,21,1,7,2001,50,50900,1,1,100
1,90,21,21,1,7,2001,50,51000,2,2.2,100
1,90,21,21,1,7,2001,50,51100,1,1,100
1,90,21,21,1,7,2001,50,51300,2,2.4,100
1,90,21,21,1,7,2001,20,52300,3,3.1,100
1,90,21,21,6,7,2001,5,53600,15,15.2,200
1,90,21,21,4,7,2001,5,54900,12,12.1,8P1
1,90,21,21,4,7,2001,5,63700,9,9.3,200
1,90,21,21,1,7,2001,5,63800,7,7.4,200
1,90,21,21,6,7,2001,5,71400,5,4.5,400
1,90,21,21,32,7,2001,50,71600,2,2.1,100
1,90,21,21,1,7,2001,5,74000,6,5.8,200
1,90,21,21,7,7,2001,5,74400,5,5.2,300
1,90,21,21,6,7,2001,5,81300,10,9.8,200
1,90,21,21,6,7,2001,50,81400,1,1.2,100
1,90,21,21,6,7,2001,50,81500,1,0.8,100
1,90,21,21,6,7,2001,5,82400,10,10.1,200
1,90,21,21,6,7,2001,5,82800,8,7.8,200
1,90,21,21,4,7,2001,5,84500,18,18.4,200
1,90,21,21,15,7,2001,5,85100,7,7.2,200
1,90,21,21,6,7,2001,50,91500,1,1.4,100
1,90,21,21,6,7,2001,50,91600,1,1.2,100
1,90,31,21,1,7,2001,50,601,1,1.4,100
1,90,31,21,1,7,2001,50,801,1,0.9,800
1,90,31,21,15,7,2001,5,900,14,14,8P1
1,90,31,21,15,7,2001,50,1101,2,2.1,800
1,90,31,21,15,7,2001,50,1201,1,1.2,100
1,90,31,21,7,7,2001,5,1500,6,6.1,200
1,90,31,21,1,7,2001,50,1600,2,1.5,100
1,90,31,21,7,7,2001,5,1800,5,4.8,200
1,90,31,21,16,7,2001,5,1900,5,4.5,400
1,90,31,21,15,7,2001,5,3900,7,6.9,200
1,90,31,21,6,7,2001,5,4500,14,13.6,200
1,90,31,21,1,7,2001,5,5100,6,5.8,200
1,90,31,21,6,7,2001,50,10601,1,0.9,100
1,90,31,21,1,7,2001,50,10701,1,1,100
1,90,31,21,1,7,2001,50,10801,1,0.8,100
1,90,31,21,1,7,2001,50,10901,1,1.1,100
1,90,31,21,1,7,2001,50,11001,1,1.2,800
1,90,31,21,1,7,2001,50,11101,2,1.6,100
1,90,31,21,1,7,2001,50,11201,1,1,800
1,90,31,21,6,7,2001,50,11300,1,0.9,100
1,90,31,21,1,7,2001,50,11400,1,1,100
1,90,31,21,1,7,2001,50,11500,1,0.9,100
1,90,31,21,1,7,2001,50,11600,2,1.9,100
1,90,31,21,1,7,2001,50,11700,2,1.9,100
1,90,31,21,1,7,2001,50,11800,1,0.6,100
1,90,31,21,1,7,2001,50,11900,2,1.9,100
1,90,31,21,1,7,2001,50,12001,1,0.5,800
1,90,31,21,7,7,2001,5,12100,5,4.8,300
1,90,31,21,1,7,2001,50,20600,1,1.1,100
1,90,31,21,1,7,2001,50,20701,2,1.7,100
1,90,31,21,1,7,2001,50,20800,2,1.6,100
1,90,31,21,1,7,2001,50,20900,2,2.3,100
1,90,31,21,1,7,2001,50,21000,2,2,100
1,90,31,21,1,7,2001,50,21101,1,0.6,800
1,90,31,21,1,7,2001,50,21201,1,0.8,800
1,90,31,21,4,7,2001,50,21301,1,1,800
1,90,31,21,1,7,2001,50,21401,1,0.6,800
1,90,31,21,6,7,2001,50,21500,1,0.7,100
1,90,31,21,6,7,2001,5,22700,13,12.6,200
1,90,31,21,7,7,2001,5,23100,6,6.3,200
1,90,31,21,7,7,2001,5,23200,7,7.1,200
1,90,31,21,4,7,2001,5,24600,10,10.4,200
1,90,31,21,1,7,2001,50,30400,2,2.3,100
1,90,31,21,1,7,2001,20,30500,3,2.8,100
1,90,31,21,1,7,2001,50,30700,1,1.1,100
1,90,31,21,1,7,2001,50,30800,1,0.7,100
1,90,31,21,1,7,2001,50,30900,1,0.7,100
1,90,31,21,4,7,2001,50,31000,1,1.1,100
1,90,31,21,1,7,2001,50,31100,1,0.7,100
1,90,31,21,1,7,2001,50,31200,2,1.7,100
1,90,31,21,1,7,2001,50,31300,1,0.7,100
1,90,31,21,4,7,2001,50,31401,1,0.5,100
1,90,31,21,1,7,2001,50,31500,1,1.4,100
1,90,31,21,1,7,2001,50,31600,1,0.6,100
1,90,31,21,1,7,2001,50,31700,1,1.3,100
1,90,31,21,1,7,2001,50,31800,1,1.1,100
1,90,31,21,1,7,2001,50,31900,2,1.6,100
1,90,31,21,4,7,2001,5,33600,8,8.4,200
1,90,31,21,4,7,2001,5,34500,9,8.8,200
1,90,31,21,4,7,2001,5,35100,8,8.4,200
1,90,31,21,1,7,2001,20,40700,3,2.7,100
1,90,31,21,1,7,2001,50,40800,1,1.2,100
1,90,31,21,1,7,2001,50,40900,1,1.4,100
1,90,31,21,1,7,2001,50,41000,2,1.6,100
1,90,31,21,1,7,2001,50,41100,1,1.2,100
1,90,31,21,1,7,2001,50,41200,2,2.3,100
1,90,31,21,1,7,2001,50,41300,1,1.4,100
1,90,31,21,1,7,2001,20,41400,3,3.2,100
1,90,31,21,1,7,2001,50,41500,1,0.9,100
1,90,31,21,1,7,2001,50,41601,1,0.6,100
1,90,31,21,1,7,2001,50,41700,1,1.2,100
1,90,31,21,1,7,2001,50,41800,1,1.2,100
1,90,31,21,1,7,2001,50,41900,1,1.1,100
1,90,31,21,1,7,2001,50,42000,2,2.1,100
1,90,31,21,1,7,2001,50,42101,1,0.9,100
1,90,31,21,10,7,2001,5,42200,5,4.5,400
1,90,31,21,1,7,2001,50,42301,1,0.7,100
1,90,31,21,1,7,2001,50,42400,2,2.1,100
1,90,31,21,1,7,2001,50,42500,1,1.2,100
1,90,31,21,1,7,2001,50,42600,1,1.2,100
1,90,31,21,1,7,2001,50,42701,1,0.7,100
1,90,31,21,1,7,2001,50,50800,2,2.4,100
1,90,31,21,1,7,2001,50,50900,2,2.4,100
1,90,31,21,1,7,2001,50,51000,1,1,100
1,90,31,21,1,7,2001,50,51100,1,0.9,100
1,90,31,21,4,7,2001,50,51200,2,1.5,100
1,90,31,21,1,7,2001,50,51300,2,1.9,100
1,90,31,21,4,7,2001,50,51400,2,2,100
1,90,31,21,15,7,2001,5,52400,5,4.7,300
1,90,31,21,1,7,2001,5,52900,8,7.5,200
1,90,31,21,15,7,2001,5,54100,6,5.9,200
1,90,31,21,1,7,2001,20,60600,4,3.9,100
1,90,31,21,1,7,2001,20,60700,3,3.2,100
1,90,31,21,1,7,2001,50,60800,2,1.8,100
1,90,31,21,1,7,2001,50,61300,1,1.3,100
1,90,31,21,1,7,2001,20,62200,4,3.5,100
1,90,31,21,16,7,2001,5,62300,5,5.2,200
1,90,31,21,1,7,2001,20,62400,3,2.9,100
1,90,31,21,6,7,2001,20,62500,4,3.5,100
1,90,31,21,1,7,2001,20,62600,3,3.2,100
1,90,31,21,1,7,2001,20,62700,3,2.6,100
1,90,31,21,1,7,2001,5,63800,5,5,200
1,90,31,21,4,7,2001,5,64000,12,12,200
1,90,31,21,15,7,2001,5,64300,5,5,200
1,90,31,21,1,7,2001,5,64600,6,6.3,200
1,90,31,21,4,7,2001,20,70200,4,3.9,100
1,90,31,21,5,7,2001,50,71000,1,1.2,100
1,90,31,21,5,7,2001,5,71200,5,4.5,400
1,90,31,21,5,7,2001,20,71300,4,3.7,100
1,90,31,21,15,7,2001,5,72600,5,4.5,500
1,90,31,21,1,7,2001,5,73400,6,5.5,200
1,90,31,21,4,7,2001,5,74200,13,12.8,200
1,90,31,21,1,7,2001,50,81401,1,0.9,800
1,90,31,21,5,7,2001,5,83200,6,5.9,200
1,90,31,21,15,7,2001,5,83300,5,5.4,200
1,90,31,21,15,7,2001,5,83400,5,5.1,200
1,90,31,21,15,7,2001,5,83500,6,6,200
1,90,31,21,7,7,2001,5,84700,5,5,300
1,90,31,21,6,7,2001,5,85000,9,9.4,200
1,90,31,21,7,7,2001,5,85100,8,7.9,200
1,90,31,21,1,7,2001,5,85300,5,5.3,200
1,90,51,21,4,7,2001,5,1600,9,8.6,200
1,90,51,21,6,7,2001,5,3000,8,7.9,200
1,90,51,21,6,7,2001,5,3600,10,9.6,200
1,90,51,21,6,7,2001,5,4300,13,12.8,200
1,90,51,21,6,7,2001,5,4600,14,13.5,200
1,90,51,21,4,7,2001,5,12700,11,11.4,200
1,90,51,21,6,7,2001,5,12800,6,5.6,200
1,90,51,21,16,7,2001,5,13400,7,7.4,200
1,90,51,21,6,7,2001,5,13900,9,8.7,200
1,90,51,21,6,7,2001,5,14800,10,9.5,200
1,90,51,21,6,7,2001,5,22100,6,5.9,200
1,90,51,21,6,7,2001,5,23200,17,17,200
1,90,51,21,6,7,2001,5,23700,16,16.2,200
1,90,51,21,4,7,2001,5,24600,13,13.2,200
1,90,51,21,1,7,2001,50,31400,1,1,100
1,90,51,21,4,7,2001,50,31500,1,0.8,100
1,90,51,21,1,7,2001,5,32100,5,5,200
1,90,51,21,6,7,2001,5,32200,12,11.7,200
1,90,51,21,6,7,2001,5,32300,5,5.3,200
1,90,51,21,6,7,2001,20,32500,3,2.7,100
1,90,51,21,4,7,2001,5,33400,8,8.3,200
1,90,51,21,6,7,2001,5,34400,6,5.5,200
1,90,51,21,6,7,2001,5,44400,17,17,200
1,90,51,21,4,7,2001,5,44500,8,8.1,200
1,90,51,21,4,7,2001,5,53300,14,14,200
1,90,51,21,6,7,2001,5,54200,16,16.1,200
1,90,51,21,6,7,2001,5,54300,12,12.3,200
1,90,51,21,6,7,2001,5,63000,11,10.8,200
1,90,51,21,6,7,2001,5,63100,7,6.5,200
1,90,51,21,4,7,2001,5,63900,10,9.9,200
1,90,51,21,6,7,2001,5,65100,12,11.7,200
1,90,51,21,6,7,2001,5,65200,11,10.6,200
1,90,51,21,6,7,2001,5,72900,16,16.3,200
1,90,51,21,6,7,2001,5,74200,13,12.5,200
1,90,51,21,15,7,2001,50,81100,1,0.9,100
1,90,51,21,15,7,2001,50,81200,1,1.3,100
1,90,51,21,15,7,2001,50,81300,1,0.6,100
1,90,51,21,4,7,2001,5,82700,11,10.5,200
1,90,51,21,4,7,2001,5,83300,10,9.8,200
1,90,51,21,6,7,2001,5,84000,12,11.8,200
1,90,51,21,6,7,2001,5,84100,12,11.6,200
1,90,51,21,15,7,2001,5,84200,6,5.9,300
1,90,51,21,15,7,2001,5,84700,8,8.3,200
1,90,51,21,15,7,2001,50,90900,1,1.1,100
1,90,51,21,6,7,2001,5,93100,5,5.1,200
1,90,51,21,6,7,2001,5,93800,15,15.1,200
1,90,51,21,6,7,2001,5,93900,5,4.9,200
1,90,51,21,6,7,2001,5,94000,6,5.7,200
1,90,51,21,6,7,2001,5,94900,13,12.5,200
1,90,52,21,6,7,2001,5,3800,16,16.2,200
1,90,52,21,6,7,2001,5,13600,5,5.4,200
1,90,52,21,6,7,2001,5,13700,7,7.1,200
1,90,52,21,4,7,2001,5,14500,15,15,200
1,90,52,21,4,7,2001,5,21800,13,12.9,200
1,90,52,21,4,7,2001,5,22600,12,11.9,200
1,90,52,21,6,7,2001,5,22700,7,7.1,200
1,90,52,21,6,7,2001,5,24100,13,12.6,200
1,90,52,21,6,7,2001,5,24200,14,14,200
1,90,52,21,4,7,2001,5,32500,13,13.3,200
1,90,52,21,4,7,2001,5,33300,10,10.2,200
1,90,52,21,6,7,2001,5,40400,13,13.2,200
1,90,52,21,1,7,2001,50,41400,1,0.8,100
1,90,52,21,6,7,2001,5,43000,9,9.2,200
1,90,52,21,6,7,2001,5,52800,6,5.7,200
1,90,52,21,4,7,2001,5,52900,13,13.3,200
1,90,52,21,6,7,2001,5,54100,16,16.1,200
1,90,52,21,4,7,2001,5,55100,10,10.3,200
1,90,52,21,4,7,2001,5,62600,10,9.6,200
1,90,52,21,6,7,2001,5,64200,11,10.7,200
1,90,52,21,15,7,2001,5,64700,6,5.5,200
1,90,52,21,4,7,2001,5,64800,17,16.6,200
1,90,52,21,6,7,2001,5,73100,9,8.6,200
1,90,52,21,4,7,2001,5,73800,11,10.5,200
1,90,52,21,4,7,2001,5,81800,12,12,200
1,90,52,21,6,7,2001,5,83300,14,13.6,200
1,90,52,21,4,7,2001,5,84800,8,8.3,200
1,90,52,21,6,7,2001,5,90300,13,13.4,200
1,90,52,21,4,7,2001,5,92400,15,15.3,200
1,90,52,21,16,7,2001,5,93200,11,10.5,200
1,90,52,21,6,7,2001,5,94400,15,14.8,200
1,90,52,21,6,7,2001,5,94700,9,9.3,200
1,90,11,22,4,6,2005,50,1600,1,1,100
1,90,11,22,4,6,2005,50,1700,1,0.6,700
1,90,11,22,6,6,2005,5,4600,13,13.2,200
1,90,11,22,6,6,2005,5,4800,8,8.3,200
1,90,11,22,4,6,2005,5,5100,16,15.7,200
1,90,11,22,6,6,2005,5,11600,7,6.6,200
1,90,11,22,6,6,2005,5,11700,17,16.6,200
1,90,11,22,4,6,2005,5,14900,9,8.7,200
1,90,11,22,6,6,2005,5,20800,12,12.3,200
1,90,11,22,6,6,2005,50,30600,1,0.6,700
1,90,11,22,1,6,2005,50,31100,2,1.5,100
1,90,11,22,6,6,2005,50,31400,1,1.3,100
1,90,11,22,4,6,2005,5,31500,14,14.3,200
1,90,11,22,4,6,2005,5,33200,14,14,BP1
1,90,11,22,4,6,2005,5,34600,9,8.7,BD1
1,90,11,22,6,6,2005,50,40200,1,1.2,100
1,90,11,22,6,6,2005,50,40300,1,1,700
1,90,11,22,6,6,2005,50,40900,1,0.8,700
1,90,11,22,6,6,2005,50,41200,1,0.6,700
1,90,11,22,6,6,2005,50,41300,2,2,100
1,90,11,22,10,6,2005,50,41400,1,0.6,700
1,90,11,22,4,6,2005,5,43200,13,13.1,200
1,90,11,22,6,6,2005,5,43600,14,14.3,200
1,90,11,22,6,6,2005,50,50400,1,0.9,700
1,90,11,22,1,6,2005,50,51200,2,2.3,100
1,90,11,22,4,6,2005,5,51700,17,16.9,200
1,90,11,22,1,6,2005,5,51800,5,5.3,200
1,90,11,22,1,6,2005,5,55100,6,5.8,200
1,90,11,22,1,6,2005,5,55200,6,5.7,200
1,90,11,22,10,6,2005,50,60900,2,2.4,100
1,90,11,22,6,6,2005,50,61000,1,1,700
1,90,11,22,1,6,2005,50,61400,2,1.5,100
1,90,11,22,6,6,2005,5,63900,9,8.9,200
1,90,11,22,4,6,2005,5,64000,16,15.6,200
1,90,11,22,6,6,2005,5,64900,8,7.6,200
1,90,11,22,10,6,2005,20,70600,3,2.6,900
1,90,11,22,1,6,2005,50,71000,1,1.4,100
1,90,11,22,6,6,2005,50,71100,1,0.7,700
1,90,11,22,1,6,2005,50,71200,2,2.1,100
1,90,11,22,1,6,2005,20,71400,3,3.4,100
1,90,11,22,1,6,2005,50,71600,2,2.4,100
1,90,11,22,4,6,2005,50,71700,1,1.1,100
1,90,11,22,6,6,2005,20,72400,3,3.4,100
1,90,11,22,6,6,2005,5,73400,10,9.9,200
1,90,11,22,4,6,2005,5,74200,15,14.9,200
1,90,11,22,4,6,2005,5,74500,13,12.7,200
1,90,11,22,4,6,2005,50,80400,1,0.6,700
1,90,11,22,4,6,2005,50,81100,1,1.4,100
1,90,11,22,6,6,2005,50,81400,2,1.6,100
1,90,11,22,6,6,2005,20,81500,3,3.1,100
1,90,11,22,1,6,2005,5,83800,5,5.4,200
1,90,11,22,4,6,2005,5,85200,10,10.4,200
1,90,11,22,1,6,2005,20,91100,3,3.4,100
1,90,11,22,6,6,2005,50,91200,1,1.3,100
1,90,11,22,6,6,2005,50,91600,1,1.2,100
1,90,11,22,1,6,2005,5,92900,6,6.3,200
1,90,11,22,4,6,2005,5,95000,10,9.8,200
1,90,11,22,4,6,2005,5,95100,14,13.5,200
1,90,12,22,6,6,2005,50,200,2,2.2,100
1,90,12,22,10,6,2005,50,300,1,0.6,100
1,90,12,22,10,6,2005,50,500,1,0.5,700
1,90,12,22,6,6,2005,50,600,1,1,100
1,90,12,22,6,6,2005,50,700,1,0.9,100
1,90,12,22,6,6,2005,50,1000,1,0.8,100
1,90,12,22,1,6,2005,50,1200,1,1.3,100
1,90,12,22,10,6,2005,50,1300,2,1.7,100
1,90,12,22,6,6,2005,20,1400,3,2.6,900
1,90,12,22,6,6,2005,20,1500,4,3.7,100
1,90,12,22,6,6,2005,20,2000,3,2.5,900
1,90,12,22,16,6,2005,5,3900,8,7.8,200
1,90,12,22,6,6,2005,5,4300,8,8,200
1,90,12,22,6,6,2005,5,4500,11,10.6,200
1,90,12,22,6,6,2005,5,4700,9,9.3,200
1,90,12,22,6,6,2005,5,5100,14,14.4,200
1,90,12,22,6,6,2005,50,10100,1,1.2,100
1,90,12,22,6,6,2005,50,10401,1,0.8,X00
1,90,12,22,6,6,2005,50,10600,1,0.8,100
1,90,12,22,1,6,2005,50,10700,1,0.8,100
1,90,12,22,32,6,2005,50,11100,2,1.7,100
1,90,12,22,6,6,2005,50,11200,1,1,100
1,90,12,22,6,6,2005,20,11300,3,3.2,100
1,90,12,22,1,6,2005,50,11400,2,1.5,100
1,90,12,22,6,6,2005,50,11500,1,1.2,100
1,90,12,22,6,6,2005,20,11600,3,2.6,900
1,90,12,22,1,6,2005,50,20500,2,1.7,100
1,90,12,22,10,6,2005,50,20600,1,1.4,100
1,90,12,22,6,6,2005,50,20700,1,1.4,100
1,90,12,22,6,6,2005,50,20800,1,0.7,100
1,90,12,22,6,6,2005,50,20901,1,0.6,X00
1,90,12,22,6,6,2005,50,21000,2,2.2,100
1,90,12,22,1,6,2005,50,21100,1,1.3,100
1,90,12,22,4,6,2005,50,21200,2,1.5,100
1,90,12,22,1,6,2005,50,21300,1,0.9,100
1,90,12,22,1,6,2005,50,21400,1,0.7,100
1,90,12,22,6,6,2005,50,21500,1,1.4,100
1,90,12,22,15,6,2005,50,21600,1,0.8,100
1,90,12,22,1,6,2005,20,21700,3,2.7,900
1,90,12,22,4,6,2005,50,21800,1,0.8,100
1,90,12,22,6,6,2005,50,21901,1,0.8,S00
1,90,12,22,6,6,2005,50,22000,1,0.8,100
1,90,12,22,1,6,2005,50,22100,1,1.4,100
1,90,12,22,10,6,2005,50,22200,2,2.4,100
1,90,12,22,1,6,2005,20,22300,4,4.1,100
1,90,12,22,6,6,2005,50,22400,1,0.5,700
1,90,12,22,6,6,2005,50,22500,1,0.8,700
1,90,12,22,6,6,2005,50,22600,1,0.6,700
1,90,12,22,4,6,2005,5,24000,13,13.2,200
1,90,12,22,4,6,2005,5,24600,14,13.6,200
1,90,12,22,4,6,2005,5,25000,11,11.3,200
1,90,12,22,1,6,2005,50,30200,1,1.3,100
1,90,12,22,4,6,2005,50,30300,1,1.1,100
1,90,12,22,6,6,2005,50,30600,1,1.4,100
1,90,12,22,6,6,2005,50,30700,1,0.8,100
1,90,12,22,15,6,2005,50,30800,1,0.7,100
1,90,12,22,6,6,2005,50,30900,1,0.7,100
1,90,12,22,1,6,2005,50,31000,1,0.7,100
1,90,12,22,1,6,2005,50,31100,1,1.1,100
1,90,12,22,4,6,2005,50,31200,2,1.7,100
1,90,12,22,4,6,2005,50,31300,1,1,100
1,90,12,22,1,6,2005,50,31401,1,0.6,S00
1,90,12,22,4,6,2005,50,31500,1,0.6,700
1,90,12,22,1,6,2005,50,31600,1,0.6,700
1,90,12,22,6,6,2005,5,34700,15,15.3,200
1,90,12,22,6,6,2005,5,34800,14,13.6,200
1,90,12,22,10,6,2005,50,40100,1,0.6,100
1,90,12,22,10,6,2005,50,40400,1,1.4,100
1,90,12,22,4,6,2005,50,40800,1,0.9,100
1,90,12,22,6,6,2005,50,41300,1,0.6,700
1,90,12,22,1,6,2005,50,41400,1,0.9,100
1,90,12,22,6,6,2005,50,41500,2,1.5,100
1,90,12,22,6,6,2005,5,41600,7,6.7,200
1,90,12,22,4,6,2005,5,43500,9,9.2,200
1,90,12,22,6,6,2005,5,50500,13,13.4,200
1,90,12,22,6,6,2005,5,50600,9,9.2,200
1,90,12,22,10,6,2005,50,50800,1,0.9,100
1,90,12,22,10,6,2005,50,50900,1,1.1,100
1,90,12,22,10,6,2005,50,51000,1,0.9,100
1,90,12,22,10,6,2005,50,51100,1,0.9,100
1,90,12,22,4,6,2005,50,51200,1,0.6,700
1,90,12,22,4,6,2005,50,51300,1,0.7,700
1,90,12,22,4,6,2005,50,51500,1,1,100
1,90,12,22,6,6,2005,5,52800,12,11.9,200
1,90,12,22,6,6,2005,5,53100,7,7.2,200
1,90,12,22,6,6,2005,5,53800,11,11,200
1,90,12,22,6,6,2005,5,54200,7,7.1,200
1,90,12,22,6,6,2005,5,54600,16,15.9,200
1,90,12,22,1,6,2005,50,60500,1,0.8,100
1,90,12,22,4,6,2005,50,60600,1,0.8,100
1,90,12,22,10,6,2005,50,60900,1,1.4,100
1,90,12,22,4,6,2005,50,61200,1,0.7,700
1,90,12,22,4,6,2005,50,61300,1,1.1,100
1,90,12,22,4,6,2005,50,61400,1,1,100
1,90,12,22,4,6,2005,50,61600,1,1.1,100
1,90,12,22,4,6,2005,50,70100,1,0.7,700
1,90,12,22,6,6,2005,50,70600,1,0.5,700
1,90,12,22,4,6,2005,50,70700,1,0.6,700
1,90,12,22,6,6,2005,50,70800,1,0.6,700
1,90,12,22,1,6,2005,50,71600,1,1.2,100
1,90,12,22,6,6,2005,5,73500,12,12.1,200
1,90,12,22,6,6,2005,5,74900,11,10.6,200
1,90,12,22,6,6,2005,50,80400,1,0.8,100
1,90,12,22,1,6,2005,50,80500,1,0.6,700
1,90,12,22,6,6,2005,5,80800,10,9.9,200
1,90,12,22,4,6,2005,50,81000,2,1.7,100
1,90,12,22,1,6,2005,50,81200,1,0.8,100
1,90,12,22,4,6,2005,50,81300,1,0.7,700
1,90,12,22,4,6,2005,50,81400,1,0.6,700
1,90,12,22,4,6,2005,50,81500,1,0.5,700
1,90,12,22,1,6,2005,50,81600,1,0.5,700
1,90,12,22,6,6,2005,5,82500,14,13.8,200
1,90,12,22,6,6,2005,5,82900,7,6.5,200
1,90,12,22,4,6,2005,5,85200,17,16.7,200
1,90,12,22,6,6,2005,50,90400,1,0.7,700
